image_path,label,pred_base,cer_base,pred_finetuned,cer_finetuned
POP-CILEUNYI/page6_0035.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page6_0035.png,"54,20VDC","54,42ome.",0.625,54.20VDC,0.125
POP-CILEUNYI/page6_0036.png,Normal,informal,0.3333333333333333,Normal,0.0
POP-PADALARANG/page6_0036.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page6_0036.png,ok,ok,0.0,ok,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0037.png,OK,ok,0.0,ok,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0037.png,standar,standar,0.0,standar,0.0
POP-PADALARANG/page6_0038.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page6_0038.png,"0,70A",out of,1.0,"0,70A",0.0
POP-CILEUNYI/page6_0039.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page6_0039.png,OK,ok,0.0,ok,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0040.png,Kuat,kreat,0.5,baalt,0.75
POP-BBU_WISMA_BUMI_PUTERA/page6_0040.png,Ok,ck,0.5,ok,0.0
POP-PADALARANG/page6_0040.png,0.80A,"to, 800 A",1.0,0.80A,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0042.png,OK,ok,0.0,ok,0.0
POP-CILEUNYI/page6_0042.png,Yes,yos.,0.6666666666666666,yes,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0043.png,yes,yes,0.0,Yes,0.0
POP-CILEUNYI/page6_0043.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page6_0043.png,0.70A,0.70a,0.0,0.70A,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0044.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page6_0044.png,ok,ok,0.0,ok,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0045.png,Kuat & kencang,Kuat A kencang,0.07142857142857142,KabelA Penunang,0.5714285714285714
POP-WISMA-BUMI-PUTERA/page6_0045.png,oK,ok,0.0,ok,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0046.png,yes,yes,0.0,Yes,0.0
POP-CILEUNYI/page6_0046.png,yes,yes,0.0,Yes,0.0
POP-PADALARANG/page6_0046.png,0.80A,oveboxed,1.0,"0,80A",0.2
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0047.png,OK,ok,0.0,OK,0.0
POP-CILEUNYI/page6_0048.png,OK,oke,0.5,Ok,0.0
POP-PADALARANG/page6_0050.png,219,zig,1.0,219,0.0
POP-WISMA-BUMI-PUTERA/page6_0050.png,230 VAc,230vacy,0.2857142857142857,230VAC,0.14285714285714285
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0051.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page6_0051.png,3phasa,3phosa,0.16666666666666666,3 phasa,0.16666666666666666
POP-PADALARANG/page6_0052.png,ok,ok,0.0,ok,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0053.png,Kuat,kurt,0.25,K-06,0.75
POP-BBU_WISMA_BUMI_PUTERA/page6_0053.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page6_0053.png,16.6c,ibobic.,1.0,16.6°C,0.2
POP-CILEUNYI/page6_0054.png,ok,ok,0.0,OK,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0055.png,ok,ok,0.0,OK,0.0
POP-PADALARANG/page6_0055.png,ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page6_0056.png,Inverter berfungsi dengan baik,Inverter herpungsi dengan bank,0.1,Inverter berfungsi dengan baik,0.0
POP-PADALARANG/page6_0057.png,Inverter berfungsi dengan Normal,Inverter herfungsi dangan Normal,0.0625,Inverter berfungsi dengan normal,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0058.png,Normal,whormal,0.3333333333333333,Normal,0.0
POP-CILEUNYI/page6_0058.png,ok,ole,1.0,ok,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0060.png,ok,oke,0.5,ok,0.0
POP-CILEUNYI/page6_0060.png,Normal,nicrimal,0.5,Normal,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0061.png,Normal,mormal,0.16666666666666666,Normal,0.0
POP-CILEUNYI/page6_0063.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page6_0064.png,Normal,phnormal,0.3333333333333333,Normal,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0065.png,Standar,stanclair.,0.5714285714285714,Standar,0.0
POP-WISMA-BUMI-PUTERA/page6_0065.png,M.Firdaus,pm-firdans.,0.4444444444444444,M.Firdaus,0.0
POP-PADALARANG/page6_0066.png,M.Firdaus,jury-pirdance.,1.0,M.Firdaus,0.0
POP-WISMA-BUMI-PUTERA/page6_0066.png,PT.Lintasarta,ppi-Lintasarta,0.23076923076923078,PT.lintasarta,0.0
POP-CILEUNYI/page6_0067.png,ok,ok,0.0,ok,0.0
POP-PADALARANG/page6_0067.png,PT.lintasarta,militasarta,0.3076923076923077,PT.lintasarta,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0068.png,graunding Normal,stounding Normal,0.1875,Grounding Normal,0.0625
POP-CILEUNYI/page6_0069.png,Standar,standar,0.0,standar,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0070.png,Adi,fadi,0.3333333333333333,Ada,0.3333333333333333
POP-WISMA-BUMI-PUTERA/page6_0070.png,Fendi A.P,Fendi A.P.,0.1111111111111111,Fendi A.P,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0071.png,IMS,mills.,1.0,1CMS,0.6666666666666666
POP-PADALARANG/page6_0071.png,Fendi Adi P,"French Adi P.,",0.45454545454545453,Fendi Adi P,0.0
POP-CILEUNYI/page6_0072.png,P-G : 228V,"p-, 1200 y",0.7,P-G : 228V,0.0
POP-CILEUNYI/page6_0073.png,P-N : 228 V,p-majority.,0.8181818181818182,P-N : 228.2V,0.18181818181818182
POP-CILEUNYI/page6_0074.png,"N-G : 0,8 V",in-to crisis y,0.9090909090909091,"N-G: 0,8V",0.18181818181818182
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0075.png,Suyitno,guycitro,0.42857142857142855,Su Lithini,0.7142857142857143
FORM_PM_POP_GRAND_MALL_BEKASI/page6_0076.png,IMS,inis,0.6666666666666666,1.5,1.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0077.png,M.Firdaus,(m.pirdans.,0.4444444444444444,M.Firdaus,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0078.png,PT.Lintasarta,jor. lintasarita.,0.46153846153846156,PT.lintasarta,0.0
POP-BBU_WISMA_BUMI_PUTERA/page6_0083.png,Fendi Adi Purnomo,""" Fincii Adi Promolo,",0.5882352941176471,Fendi Adi Purnomo,0.0
POP-CILEUNYI/page6_0083.png,M.Firdaus,implipitous.,0.8888888888888888,M.Firdaus,0.0
POP-CILEUNYI/page6_0084.png,PT.Lintasarta,1p.e. Bintacarta,0.46153846153846156,PT.lintasarta,0.0
POP-CILEUNYI/page6_0087.png,Fendi Adi,""" Ferdi Adi",0.3333333333333333,Fendi Adi,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0010.png,Grandmall Bekasi,""" Grundmall Bekaat",0.3125,Gronding Panel Bikalong,0.8125
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0012.png,"Selasa, 09.09.2025",""" Selasu, 09.00,205",0.3333333333333333,"Selasa, 09: 2025",0.2222222222222222
POP-PADALARANG/page7_0012.png,pop Padalarang,""" Pop Padalarang",0.14285714285714285,Pop Padalarang,0.0
POP-WISMA-BUMI-PUTERA/page7_0012.png,Pop Wisma bumiputera,""" Pop Wisma bumiputera",0.1,Popuisma bumhani putera,0.3
POP-BBU_WISMA_BUMI_PUTERA/page7_0013.png,"Senin, 08 Desember 2025",""" Seminips' reporter 2020",0.5652173913043478,"Senin, 14 Desember 2025",0.08695652173913043
POP-CILEUNYI/page7_0013.png,Pop cileunyi,"pop cite-my,",0.3333333333333333,Pop Cikalong,0.5
POP-WISMA-BUMI-PUTERA/page7_0015.png,Jum'at 17 Okt 2025,""" journalist in older sizes",1.0,"Jum'at, 17 Okt 2025",0.05555555555555555
POP-CILEUNYI/page7_0016.png,Sabtu 25 Okt 2025,""" SABAN-Tazetoke 2022",0.7058823529411765,"Selabu, 26 Okt 2025",0.29411764705882354
POP-PADALARANG/page7_0016.png,"Rabu, 15 Okt 2025/13:02","Trabu, took place 1 13.02",0.6086956521739131,"Rabu, 15 Okt 2025 /13:00",0.08695652173913043
POP-PADALARANG/page7_0019.png,EATON APR48,station apparatus.,0.9090909090909091,EATON APR48,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0020.png,Rak 1,peak I,0.6,RAGE,0.6
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0021.png,OTB,totb.,0.6666666666666666,CT,0.6666666666666666
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0022.png,3,3,0.0,3,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0024.png,2,2.,1.0,2,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0025.png,Poe port,1 Poe port,0.25,POPomo,0.5
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0026.png,1,il,1.0,1,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0027.png,Poe,pox,0.3333333333333333,P-bon,1.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0027.png,standar,standar,0.0,standar,0.0
POP-CILEUNYI/page7_0027.png,Normal,informal,0.3333333333333333,Normal,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0028.png,port,port.,0.25,Sentrik,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0029.png,41,"ly,",1.0,ok,1.0
POP-CILEUNYI/page7_0029.png,ok,ok,0.0,Ok,0.0
POP-PADALARANG/page7_0029.png,dibersihkan,jobbershikan.,0.5454545454545454,dibersihkan,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0030.png,1,l,1.0,1,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0030.png,Standar,standout.,0.5714285714285714,standar,0.0
POP-CILEUNYI/page7_0031.png,Normal,normal,0.0,Normal,0.0
POP-WISMA-BUMI-PUTERA/page7_0031.png,Standar,standard at,0.5714285714285714,standar,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0032.png,5,sit.,1.0,sh,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0033.png,"Poe Radwin ""BKSGMBBW""",""" Poe tradwin "" besgmbbbww """,0.38095238095238093,Pop Padulhalim /BDGBH),0.7142857142857143
POP-BBU_WISMA_BUMI_PUTERA/page7_0033.png,Standar,standout,0.42857142857142855,standar,0.0
POP-CILEUNYI/page7_0033.png,OK,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page7_0033.png,ok,ok,0.0,ok,0.0
POP-CILEUNYI/page7_0034.png,Normal,noimal,0.16666666666666666,Normal,0.0
POP-PADALARANG/page7_0034.png,berfungsi,doorfangs.,0.5555555555555556,berfungsi,0.0
POP-WISMA-BUMI-PUTERA/page7_0034.png,Standar,standor.,0.2857142857142857,standar,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0035.png,6.,6.,0.0,"0,",1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0036.png,Huawei,thuanxi,0.5,Huawei,0.0
POP-PADALARANG/page7_0036.png,Terkonoksi,herkonoesi.,0.3,Terkoneksi,0.1
POP-WISMA-BUMI-PUTERA/page7_0036.png,oK,ok,0.0,ok,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0037.png,7.,7i.,0.5,Adi,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0038.png,1,1.,1.0,1,0.0
POP-CILEUNYI/page7_0038.png,Normal,alnormal,0.3333333333333333,Normal,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0039.png,8.,toto,1.0,8,0.5
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0040.png,Kabel manaJemen,Ikabol managementmen,0.4666666666666667,Kabel purnomo,0.5333333333333333
POP-BBU_WISMA_BUMI_PUTERA/page7_0040.png,Standar,standier.,0.42857142857142855,standar,0.0
POP-WISMA-BUMI-PUTERA/page7_0040.png,ok,ok,0.0,OK,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0041.png,2,2,0.0,2,0.0
POP-CILEUNYI/page7_0041.png,Normal,finformal,0.5,Normal,0.0
POP-PADALARANG/page7_0041.png,Normal,normal,0.0,Normal,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0042.png,1,0,1.0,1,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0042.png,Ok,ok,0.0,ok,0.0
POP-WISMA-BUMI-PUTERA/page7_0042.png,Yes,yes,0.0,Yes,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0043.png,10.,lib.,1.0,10,0.3333333333333333
POP-CILEUNYI/page7_0043.png,Normal,informic,0.6666666666666666,Normal,0.0
POP-PADALARANG/page7_0043.png,ok,ok,0.0,ok,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0044.png,"Raiscom ""BKSGMBSRLO""","Ipsiscom "" "" Bksgeursimo. """,0.65,Rabu (BDGBE),0.7
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0045.png,B2WN 0202011N01214,IRMNG.000TH.LY,0.8333333333333334,Bayu020I Normal,0.7222222222222222
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0046.png,B2WN 0202010N00086,IRPOND 200 2000008ic.,0.7222222222222222,BayWN020 DWD00,0.6111111111111112
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0047.png,Raisecom,praiscom,0.25,RAisecON,0.125
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0049.png,"Raisecom ""BKSGMBXROI""","traisecom "" BKSENABX RO! """,0.38095238095238093,Rabu Skring : 13:OI,0.8095238095238095
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0050.png,12.,12.,0.0,1,0.6666666666666666
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0052.png,13.,"this. """,1.0,13.1,0.3333333333333333
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0053.png,PDU,ipidic.,1.0,BDC,0.6666666666666666
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0054.png,2,2,0.0,2,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0056.png,1,1.,1.0,1,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0057.png,B2WN 0150010D00374,B2W.N.O.S0010D00374,0.2777777777777778,BeWN CICD07V,0.6111111111111112
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0058.png,15.,psi,1.0,15,0.3333333333333333
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0059.png,Lo Modem,to modern,0.375,ODC DWDini,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0061.png,B2WN 01A4010300125,Bawn Clay 010300125,0.2777777777777778,RWN 0WDMjur,0.7777777777777778
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0062.png,16.,ils. K,1.0,ok,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0063.png,Co Modem,to modern.,0.5,Co purnomo,0.75
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0064.png,1,1,0.0,1,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0066.png,Poe Port,1pick port.,0.625,Pt.,0.875
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0067.png,"""CT TO BSI""",""" "" CT. TO PBS! """,0.6363636363636364,CT°OI,0.6363636363636364
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0069.png,B2WS 0391205MA0477,Bews 0391aosnao477,0.3333333333333333,13UDSi bufungsi,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0070.png,17.,pigs.,1.0,1,0.6666666666666666
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0071.png,18.,18.,0.0,13.,0.3333333333333333
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0072.png,Raisecom,paisicom.,0.375,Ruisecom,0.125
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0074.png,19.,19.,0.0,19.,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0075.png,Raisecom,pauiscorn.,0.75,Risecbon,0.375
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0076.png,B2WN 01AH020401420,IRPOND PATH 020401420,0.5,BeWN 0ATON /120,0.5
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0077.png,1,1.,1.0,1,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0079.png,20,teia.,1.0,2,0.5
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0080.png,Raisecom,traiscoon.,0.625,RisecCDini,0.75
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0081.png,B2WN01AH020402442,# BAWN or AHOADYOZYYYY2,1.0,BeWNON APR 0WDeyur 2,0.8235294117647058
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0083.png,21.,2.,0.3333333333333333,21,0.3333333333333333
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0084.png,Raisecom,paisacorn.,0.625,Risecbon,0.375
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0085.png,1,t,1.0,1,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0087.png,B2WN01AH020401819,Brun Diabolou 819,0.7058823529411765,P-N APR48 (19:39,0.8235294117647058
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0088.png,22.,22.,0.0,22,0.3333333333333333
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0089.png,Radio Link,radio link,0.0,Rabu - U 2025,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0090.png,B2WS 023A010500465,BZWS 023A01059661,0.2777777777777778,"BayS, 08S 2025",0.7222222222222222
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0091.png,Radio Link,Radio link,0.0,"Rabu, 0rik",0.6
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0093.png,24. Radio Link,24. Tradio Link,0.07142857142857142,24. 20 diservis,0.6428571428571429
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0094.png,B2WS 023A010500292,IRGINS 023A01050029's,0.3888888888888889,"EATus, 04 Feb 2025arta",1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0095.png,1,l,1.0,1,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0096.png,25.,25.,0.0,25,0.3333333333333333
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0098.png,B2WN 0202011K00153,Bawn 0202011000153,0.1111111111111111,Rabu0001 2025/15:15,0.7777777777777778
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0099.png,"Raisecom ""BK5GMBSROI","Iraiswoon "" BKSEMBS ROI",0.4,Room Skringusi,0.7
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0100.png,1,il,1.0,1,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0101.png,Raisecom,pariscuous,0.75,Ruisecom,0.125
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0102.png,B2WN 0202011N00318,IBBOWN 0202011 N00318,0.2222222222222222,"Rabu020, 1200010848",0.7222222222222222
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0103.png,Poe Port,for port,0.25,Pt. 20VDE,0.875
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0105.png,B2WS 0391205MA0286,B2W. 03910.00A.86,0.3888888888888889,G-SUD0700010800,0.8333333333333334
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0113.png,Adi,jadi,0.3333333333333333,Adi,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0114.png,IMS,tives,1.0,14.8,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0116.png,Suyitno,ismyitno,0.2857142857142857,54 PKto,0.8571428571428571
FORM_PM_POP_GRAND_MALL_BEKASI/page7_0117.png,IMS,inas.,1.0,14A,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0009.png,Grandmall Bekasi,""" Grandmall Pskaci",0.3125,Gronding irdae (BDGIDS,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0011.png,"Selasa, 09.09.2025",""" Salachoo, 09.2023",0.6111111111111112,"Selasa, 21: 2025",0.3333333333333333
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0020.png,28.,28.,0.0,28,0.3333333333333333
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0021.png,RectiFier,""" Precoticifier.",0.7777777777777778,RectiFier,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0023.png,Rak battery,rate battery.,0.2727272727272727,Rack Battery,0.09090909090909091
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0024.png,ORION 3kVA,option 3kva,0.2,07UDI 3VDC,0.8
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0025.png,ups,ilepsky,1.0,yes,0.6666666666666666
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0026.png,1,1,0.0,1,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0028.png,2,2.,1.0,2,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0029.png,Battery G-Power,IBattery G.Power,0.13333333333333333,Battery :fONomo,0.4666666666666667
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0030.png,6,lb.,1.0,ok,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0039.png,Adi,fadi,0.3333333333333333,Adi,0.0
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0040.png,IMS,tivis.,1.0,11.5,1.0
FORM_PM_POP_GRAND_MALL_BEKASI/page8_0043.png,Suyitno,jisuyitno,0.2857142857142857,54 Tahini,1.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0047.png,ok,ok,0.0,OK,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0049.png,Standar,examiner.,1.0,standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0051.png,OK,ok,0.0,OK,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0053.png,Standar,standier.,0.42857142857142855,standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0055.png,OK,ok,0.0,OK,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0057.png,Standar,standar.,0.14285714285714285,standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0059.png,ok,oik,0.5,OK,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0062.png,ok,ok.,0.5,ok,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0063.png,Standar,glandiat.,0.7142857142857143,Standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0066.png,ok,ok,0.0,ok,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0069.png,standar,standar.,0.14285714285714285,Standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0071.png,ok,ok,0.0,ok,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0073.png,standar,standar,0.0,Standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0077.png,standar,standier.,0.42857142857142855,standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0079.png,ok,ok,0.0,OK,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0081.png,standar,standier.,0.42857142857142855,Standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0084.png,OK,ok,0.0,OK,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0091.png,standar,standar.,0.14285714285714285,standar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0095.png,ok,oik.,1.0,oK,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0097.png,225,321,0.6666666666666666,225,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0102.png,Kabel dan panel normal,kobel dam panel normal,0.09090909090909091,Kabel dan panel Normal,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0111.png,PT.Lintasarta,pt. Lintasarta,0.07692307692307693,PT.lintasarta,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0112.png,M.Firdaus,tm.purdans.,0.5555555555555556,M.Firdaus,0.0
POP-BBU_WISMA_BUMI_PUTERA/page7_0116.png,Fendi Adi Purnomo,Fendi Adi Buono me.,0.29411764705882354,Fendi Adi Purnomo,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0012.png,Pop Wisma Bumi putera,""" Pop Wisma Bum. putsig",0.2857142857142857,"Pop Wismu, Bianomo",0.5238095238095238
POP-BBU_WISMA_BUMI_PUTERA/page8_0014.png,"Senin, 08 Des 2025/15:10",""" Seminars des 2025 1,5.10",0.4166666666666667,"Senin, 08 Sept 2025 /13:10",0.20833333333333334
POP-BBU_WISMA_BUMI_PUTERA/page8_0017.png,25°C,280.,0.75,25°C,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0019.png,2,12 2,1.0,2,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0020.png,1,1,0.0,1,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0021.png,2,2,0.0,2,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0022.png,VRLA,yrla,0.25,VRLA,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0023.png,VRLA,yrla,0.25,VRLA,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0024.png,Ritar,rettar.,0.6,Ritar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0025.png,Ritar,ikitar,0.4,Ritar,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0039.png,134,th3rd,1.0,13.4,0.3333333333333333
POP-BBU_WISMA_BUMI_PUTERA/page8_0040.png,Full,pulp,0.5,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0041.png,"13,6",1316,0.25,13.6,0.25
POP-BBU_WISMA_BUMI_PUTERA/page8_0042.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0046.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0047.png,Full,full.,0.25,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0050.png,"13,5",p315,0.5,"13,5",0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0053.png,"13,6","13,30",0.5,"13,6",0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0054.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0055.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0060.png,"13,5",p133,0.75,"13,5",0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0061.png,Full,fully,0.25,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0062.png,"13,5","13,5",0.0,"13,5",0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0063.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0068.png,13.5,1335,0.25,"13,5",0.25
POP-BBU_WISMA_BUMI_PUTERA/page8_0069.png,13.5,13.35,0.25,"13,5",0.25
POP-BBU_WISMA_BUMI_PUTERA/page8_0071.png,Full,peull,0.5,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0074.png,Full,full,0.0,Full,0.0
POP-BBU_WISMA_BUMI_PUTERA/page8_0076.png,"13,6",13.36,0.5,"13,6",0.0
